author,text,hashtags,likes,retweets,replies,views,created_at,url
NFTKhaoz,Possibly a Big bounce coming this week for  #Chillguy,#Chillguy,87,17,4,3157,2025-05-24T04:46:02.000Z,https://x.com/NftKhaoz/status/1926137593697042874
YaseBlock B,"Maggz: “Bongani Fassie can go suck it—I almost went to jail for that  guy .”  Podcast and  Chill  with MacG is the BIGGEST in Africa for a reason. 
The way they reacted to this story is solid gold... ",,1146,221,13,63640,2025-06-01T07:25:37.000Z,https://x.com/ThisIsColbert/status/1929076856948437440
Ashiz // Artist // (COMMISSIONS CLOSED),Chill  porcelain  guy  but make it inspired by the renaissance #PorcelainMade,#PorcelainMade,132,10,2,4937,2025-05-29T15:48:45.000Z,https://x.com/AshIzFalling/status/1928116309339803818
Chill House,"chillguy  wants u to gamble on sketchy off shore websites and take all ur money 

don’t let him win",,0,0,0,0,2025-06-02T17:45:03.000Z,https://x.com/ChillHouseSOL/status/1929595127913164981
𝘽𝙖𝙡𝙙𝙧,When  $Doge  coin Finally Meets $ Chillguy  on  @CoinbaseExch    and  @RobinhoodApp,,105,16,3,1274,2025-05-24T09:21:55.000Z,https://x.com/Raptorj69/status/1926207020421534026
RawG,Is bitcoin about to go parabolic?   Chillguy,,43,8,3,1096,2025-05-25T17:24:57.000Z,https://x.com/Raughg/status/1926690966745846239
CryptoIycix,"Goodnight   My next post will be for the  #chillguy  holders or any other, specifically targeting those below 25, to address any confusion they might have about how to spend the summer right over the coming two months. It will focus on offering tailored guidance and creative ideas",#chillguy,85,14,3,1348,2025-05-31T23:03:07.000Z,https://x.com/ohiycix/status/1928950397282185377
chill guy | fan page,"unbothered, unfazed, i'm just a  chill guy .",,371,80,22,176,2024-12-10T16:27:05.000Z,https://x.com/chillguyx/status/1866520019531669820
just a chill guy | fan page,just a  chill guy  in a food coma from all the Christmas food.,,511,75,35,19016,2024-12-26T14:32:02.000Z,https://x.com/chillguycto/status/1872289270913740871
"Wizard Of SoHo (,)","You didn’t hear  chill guy  this holiday season  did you? 

Awwww",,308,42,51,53298,2024-12-23T21:03:32.000Z,https://x.com/wizardofsoho/status/1871300634072547382
RawG,"Market is red.   Chillguy  chilling. market flipping green.  generational entry?  sellers rekt?

Chillguy   x.com/Raughg/status/…",,0,0,0,0,2025-06-02T21:03:14.000Z,https://x.com/Raughg/status/1929645002344239257
