author,text,hashtags,likes,retweets,replies,views,created_at,url
baker2g,"When have I ever been wrong on TREND coins? 

Some of the trend coins I identified were $moodeng  $pnut  $ chillguy  $fartcoin 

You don’t need to ape every play you just have to ape the big plays with size and fucking hold for a month or so. Most of my apes were at 10m and above and Sometimes dreams come true.

Seeing  $Labubu $Labubu  reach 100 million has nothing to do with dreaming — it's about to become reality!

Last chance to buy Labubu at a low price!

I warned you at 2 million, at 6 million, and at 20 million.

If you still think ",,34,20,19,3064,2025-05-24T19:43:17.000Z,https://x.com/baker2g__/status/1926363393813807573
Bitget,Chill guy  just launched a new mini app on Telegram!  @chillguycto Ready to level up your  chill  vibes?  Chill guy  bot   Boost   Follow Bitget on X = 50 XP  Join now:  https://,,566,153,78,81901,2024-12-16T16:00:02.000Z,https://x.com/bitgetglobal/status/1868687538199875908
Date Everything!,"A big  guy  with a relaxed,  chill  and lovable vibe - it’s what you’d expect from seeing Koa!   Moses Goods  Play the demo on Steam!",,571,38,5,18227,2025-05-30T15:08:14.000Z,https://x.com/DateEverything/status/1928468499678023990
chill guy | fan page,"I know i'm supposed to be a  chill guy , and low-key not care about anything, but I'm tired of being someone that I'm not. I want you to think of something right now that makes you happy. that thing you see. the thing that lights you up. chase that with all of your soul. chase it.",,867,131,126,101366,2024-11-30T05:01:00.000Z,https://x.com/chillguyx/status/1862723481563025855
Crypto GVR,DAY 8 #chillguy  at 0.087$  DAY 7 #chillguy #chillguy  at 0.098$   x.com/gvrcalls/statu…,"#chillguy,#chillguy,#chillguy",204,38,26,77932,2025-05-24T16:00:02.000Z,https://x.com/GVRCALLS/status/1926307209555615847
✱,he's just a  chill guy  doing his thing,,0,0,0,0,2025-05-28T15:32:41.000Z,https://x.com/7ABBER/status/1927749878488142293
Kavell Kavon,$ZBCN  HOLDERS I HOPE YOU ARE PAYING TO ZEBECIAN  $ZBEC  WHICH IS OUR NEW COMMUNITY TOKEN… THE INTERNET IS SAYING IT COULD BE THE NEXT  CHILLGUY  AND TODAY  $ZBEC  IS TRENDING #3 on PHANTOM… THE ZEBEC ARMY IS POWERFUL,#3,57,13,14,2581,2025-06-02T18:36:20.000Z,https://x.com/kavellkavon/status/1929608036206682336
just a chill guy | fan page,just a  chill guy  dreaming about what's to come.,,305,73,29,10096,2025-01-31T17:51:23.000Z,https://x.com/chillguycto/status/1885385403454132420
TWS SAI INDONESIA,[INSTAGRAM] 250525  #YOUNGJAE : ingin menjadi  chill guy #TWS #투어스 #247WithUs #영재 @TWS_PLEDIS,"#YOUNGJAE,#TWS,#투어스,#247WithUs,#영재",0,0,0,0,2025-05-25T12:29:13.000Z,https://x.com/TWS42_INDONESIA/status/1926616544500502575
Scylla,For my friends in the doom community. If you haven’t bought a ranger skin from this  guy . Please don’t. I did and now regret it. This  guy  was  chill  at first then did a 180 and became a homophobic asshole. Absolutely unwelcome in the Doom community. The slayer would be ashamed,,186,40,16,5887,2025-06-02T02:14:18.000Z,https://x.com/Scylla_crab/status/1929360897723568547
Chill Guy,"What do you think happens next anon? 

Be a  chill guy  or be sidelined  See you at the top  #chillguy",#chillguy,60,17,2,1964,2025-05-30T15:06:17.000Z,https://x.com/ChillVladi/status/1928468011893096563
"Wizard Of SoHo (,)","Chill guy  has made me so calm towards the hate on this app from copelords and plebs 

I am just a  chill guy  … hanging out with my  chill guys  

That’s all",,273,28,19,18132,2024-11-27T15:01:35.000Z,https://x.com/wizardofsoho/status/1861787461099073811
